[NPM1]_WT_median,[NPM1]_Halo_median,[NPM1]_FAST_median,Gamma1,Gamma2,GVR_median,GVR_std
0.0,0.0,1.0,0.25,0.125,3.536,0.151
0.0,0.0,1.0,0.5,0.125,5.894,0.251
0.0,0.0,1.0,1.0,0.125,10.608,0.452
0.0,0.0,1.0,1.0,0.5,14.145,0.603
0.0,0.0,1.0,2.0,0.125,20.038,0.854
0.0,0.0,1.0,2.0,0.5,23.574,1.004
0.0,0.0,1.0,2.0,1.0,28.289,1.205
0.0,0.0,1.0,4.0,0.125,38.898,1.657
0.0,0.0,1.0,4.0,0.5,42.434,1.808
0.0,0.0,1.0,4.0,1.0,47.149,2.009
0.0,0.0,1.0,4.0,2.0,56.578,2.41
0.0,0.05,0.95,0.25,0.125,3.502,0.154
0.0,0.05,0.95,0.5,0.125,5.837,0.257
0.0,0.05,0.95,1.0,0.125,10.506,0.462
0.0,0.05,0.95,1.0,0.5,14.008,0.616
0.0,0.05,0.95,2.0,0.125,19.844,0.873
0.0,0.05,0.95,2.0,0.5,23.346,1.027
0.0,0.05,0.95,2.0,1.0,28.015,1.233
0.0,0.05,0.95,4.0,0.125,38.521,1.695
0.0,0.05,0.95,4.0,0.5,42.023,1.849
0.0,0.05,0.95,4.0,1.0,46.692,2.055
0.0,0.05,0.95,4.0,2.0,56.031,2.466
0.0,0.1,0.9,0.25,0.125,3.275,0.178
0.0,0.1,0.9,0.5,0.125,5.458,0.297
0.0,0.1,0.9,1.0,0.125,9.824,0.534
0.0,0.1,0.9,1.0,0.5,13.099,0.713
0.0,0.1,0.9,2.0,0.125,18.556,1.009
0.0,0.1,0.9,2.0,0.5,21.831,1.188
0.0,0.1,0.9,2.0,1.0,26.197,1.425
0.0,0.1,0.9,4.0,0.125,36.021,1.96
0.0,0.1,0.9,4.0,0.5,39.296,2.138
0.0,0.1,0.9,4.0,1.0,43.662,2.375
0.0,0.1,0.9,4.0,2.0,52.394,2.85
0.0,0.15,0.85,0.25,0.125,3.105,0.172
0.0,0.15,0.85,0.5,0.125,5.174,0.287
0.0,0.15,0.85,1.0,0.125,9.314,0.517
0.0,0.15,0.85,1.0,0.5,12.418,0.689
0.0,0.15,0.85,2.0,0.125,17.593,0.976
0.0,0.15,0.85,2.0,0.5,20.697,1.149
0.0,0.15,0.85,2.0,1.0,24.837,1.378
0.0,0.15,0.85,4.0,0.125,34.151,1.895
0.0,0.15,0.85,4.0,0.5,37.255,2.068
0.0,0.15,0.85,4.0,1.0,41.395,2.297
0.0,0.15,0.85,4.0,2.0,49.674,2.757
0.0,0.2,0.8,0.25,0.125,2.946,0.171
0.0,0.2,0.8,0.5,0.125,4.91,0.284
0.0,0.2,0.8,1.0,0.125,8.837,0.512
0.0,0.2,0.8,1.0,0.5,11.783,0.682
0.0,0.2,0.8,2.0,0.125,16.692,0.966
0.0,0.2,0.8,2.0,0.5,19.638,1.137
0.0,0.2,0.8,2.0,1.0,23.566,1.364
0.0,0.2,0.8,4.0,0.125,32.403,1.876
0.0,0.2,0.8,4.0,0.5,35.349,2.046
0.0,0.2,0.8,4.0,1.0,39.276,2.274
0.0,0.2,0.8,4.0,2.0,47.131,2.728
0.0,0.25,0.75,0.25,0.125,2.768,0.153
0.0,0.25,0.75,0.5,0.125,4.613,0.255
0.0,0.25,0.75,1.0,0.125,8.303,0.458
0.0,0.25,0.75,1.0,0.5,11.071,0.611
0.0,0.25,0.75,2.0,0.125,15.684,0.865
0.0,0.25,0.75,2.0,0.5,18.452,1.018
0.0,0.25,0.75,2.0,1.0,22.143,1.222
0.0,0.25,0.75,4.0,0.125,30.446,1.68
0.0,0.25,0.75,4.0,0.5,33.214,1.833
0.0,0.25,0.75,4.0,1.0,36.904,2.036
0.0,0.25,0.75,4.0,2.0,44.285,2.443
0.0,0.3,0.7,0.25,0.125,2.602,0.148
0.0,0.3,0.7,0.5,0.125,4.336,0.246
0.0,0.3,0.7,1.0,0.125,7.805,0.443
0.0,0.3,0.7,1.0,0.5,10.407,0.59
0.0,0.3,0.7,2.0,0.125,14.743,0.836
0.0,0.3,0.7,2.0,0.5,17.345,0.984
0.0,0.3,0.7,2.0,1.0,20.814,1.181
0.0,0.3,0.7,4.0,0.125,28.619,1.624
0.0,0.3,0.7,4.0,0.5,31.221,1.771
0.0,0.3,0.7,4.0,1.0,34.69,1.968
0.0,0.3,0.7,4.0,2.0,41.628,2.362
0.0,0.35,0.65,0.25,0.125,2.396,0.122
0.0,0.35,0.65,0.5,0.125,3.994,0.204
0.0,0.35,0.65,1.0,0.125,7.188,0.366
0.0,0.35,0.65,1.0,0.5,9.584,0.489
0.0,0.35,0.65,2.0,0.125,13.578,0.692
0.0,0.35,0.65,2.0,0.5,15.974,0.814
0.0,0.35,0.65,2.0,1.0,19.169,0.977
0.0,0.35,0.65,4.0,0.125,26.357,1.343
0.0,0.35,0.65,4.0,0.5,28.753,1.466
0.0,0.35,0.65,4.0,1.0,31.948,1.628
0.0,0.35,0.65,4.0,2.0,38.338,1.954
0.0,0.4,0.6,0.25,0.125,2.231,0.147
0.0,0.4,0.6,0.5,0.125,3.718,0.245
0.0,0.4,0.6,1.0,0.125,6.693,0.441
0.0,0.4,0.6,1.0,0.5,8.923,0.588
0.0,0.4,0.6,2.0,0.125,12.642,0.833
0.0,0.4,0.6,2.0,0.5,14.872,0.98
0.0,0.4,0.6,2.0,1.0,17.847,1.176
0.0,0.4,0.6,4.0,0.125,24.54,1.617
0.0,0.4,0.6,4.0,0.5,26.77,1.764
0.0,0.4,0.6,4.0,1.0,29.745,1.96
0.0,0.4,0.6,4.0,2.0,35.694,2.352
0.0,0.45,0.55,0.25,0.125,2.021,0.135
0.0,0.45,0.55,0.5,0.125,3.368,0.225
0.0,0.45,0.55,1.0,0.125,6.063,0.405
0.0,0.45,0.55,1.0,0.5,8.084,0.54
0.0,0.45,0.55,2.0,0.125,11.452,0.765
0.0,0.45,0.55,2.0,0.5,13.473,0.9
0.0,0.45,0.55,2.0,1.0,16.168,1.079
0.0,0.45,0.55,4.0,0.125,22.231,1.484
0.0,0.45,0.55,4.0,0.5,24.252,1.619
0.0,0.45,0.55,4.0,1.0,26.947,1.799
0.0,0.45,0.55,4.0,2.0,32.336,2.159
0.0,0.5,0.5,0.25,0.125,1.804,0.142
0.0,0.5,0.5,0.5,0.125,3.007,0.236
0.0,0.5,0.5,1.0,0.125,5.412,0.425
0.0,0.5,0.5,1.0,0.5,7.216,0.567
0.0,0.5,0.5,2.0,0.125,10.222,0.803
0.0,0.5,0.5,2.0,0.5,12.026,0.944
0.0,0.5,0.5,2.0,1.0,14.432,1.133
0.0,0.5,0.5,4.0,0.125,19.843,1.558
0.0,0.5,0.5,4.0,0.5,21.647,1.7
0.0,0.5,0.5,4.0,1.0,24.053,1.889
0.0,0.5,0.5,4.0,2.0,28.863,2.267
0.0,0.55,0.45,0.25,0.125,1.686,0.141
0.0,0.55,0.45,0.5,0.125,2.809,0.234
0.0,0.55,0.45,1.0,0.125,5.057,0.422
0.0,0.55,0.45,1.0,0.5,6.743,0.562
0.0,0.55,0.45,2.0,0.125,9.552,0.797
0.0,0.55,0.45,2.0,0.5,11.238,0.937
0.0,0.55,0.45,2.0,1.0,13.485,1.125
0.0,0.55,0.45,4.0,0.125,18.542,1.547
0.0,0.55,0.45,4.0,0.5,20.228,1.687
0.0,0.55,0.45,4.0,1.0,22.475,1.875
0.0,0.55,0.45,4.0,2.0,26.971,2.25
0.0,0.6,0.4,0.25,0.125,1.493,0.14
0.0,0.6,0.4,0.5,0.125,2.488,0.233
0.0,0.6,0.4,1.0,0.125,4.479,0.42
0.0,0.6,0.4,1.0,0.5,5.972,0.559
0.0,0.6,0.4,2.0,0.125,8.46,0.792
0.0,0.6,0.4,2.0,0.5,9.953,0.932
0.0,0.6,0.4,2.0,1.0,11.944,1.119
0.0,0.6,0.4,4.0,0.125,16.423,1.538
0.0,0.6,0.4,4.0,0.5,17.916,1.678
0.0,0.6,0.4,4.0,1.0,19.906,1.865
0.0,0.6,0.4,4.0,2.0,23.887,2.238
0.0,0.65,0.35,0.25,0.125,1.294,0.138
0.0,0.65,0.35,0.5,0.125,2.156,0.229
0.0,0.65,0.35,1.0,0.125,3.881,0.413
0.0,0.65,0.35,1.0,0.5,5.174,0.55
0.0,0.65,0.35,2.0,0.125,7.33,0.779
0.0,0.65,0.35,2.0,0.5,8.623,0.917
0.0,0.65,0.35,2.0,1.0,10.348,1.1
0.0,0.65,0.35,4.0,0.125,14.229,1.513
0.0,0.65,0.35,4.0,0.5,15.522,1.65
0.0,0.65,0.35,4.0,1.0,17.247,1.833
0.0,0.65,0.35,4.0,2.0,20.696,2.2
0.0,0.7,0.3,0.25,0.125,1.102,0.144
0.0,0.7,0.3,0.5,0.125,1.836,0.239
0.0,0.7,0.3,1.0,0.125,3.305,0.431
0.0,0.7,0.3,1.0,0.5,4.406,0.574
0.0,0.7,0.3,2.0,0.125,6.242,0.814
0.0,0.7,0.3,2.0,0.5,7.344,0.957
0.0,0.7,0.3,2.0,1.0,8.813,1.149
0.0,0.7,0.3,4.0,0.125,12.117,1.58
0.0,0.7,0.3,4.0,0.5,13.219,1.723
0.0,0.7,0.3,4.0,1.0,14.688,1.915
0.0,0.7,0.3,4.0,2.0,17.625,2.298
0.0,0.75,0.25,0.25,0.125,0.902,0.144
0.0,0.75,0.25,0.5,0.125,1.504,0.239
0.0,0.75,0.25,1.0,0.125,2.707,0.431
0.0,0.75,0.25,1.0,0.5,3.609,0.574
0.0,0.75,0.25,2.0,0.125,5.113,0.813
0.0,0.75,0.25,2.0,0.5,6.015,0.957
0.0,0.75,0.25,2.0,1.0,7.218,1.148
0.0,0.75,0.25,4.0,0.125,9.924,1.579
0.0,0.75,0.25,4.0,0.5,10.827,1.722
0.0,0.75,0.25,4.0,1.0,12.03,1.914
0.0,0.75,0.25,4.0,2.0,14.436,2.297
0.0,0.8,0.2,0.25,0.125,0.729,0.134
0.0,0.8,0.2,0.5,0.125,1.215,0.224
0.0,0.8,0.2,1.0,0.125,2.187,0.402
0.0,0.8,0.2,1.0,0.5,2.916,0.537
0.0,0.8,0.2,2.0,0.125,4.131,0.76
0.0,0.8,0.2,2.0,0.5,4.86,0.894
0.0,0.8,0.2,2.0,1.0,5.832,1.073
0.0,0.8,0.2,4.0,0.125,8.018,1.476
0.0,0.8,0.2,4.0,0.5,8.747,1.61
0.0,0.8,0.2,4.0,1.0,9.719,1.789
0.0,0.8,0.2,4.0,2.0,11.663,2.147
0.0,0.85,0.15,0.25,0.125,0.543,0.151
0.0,0.85,0.15,0.5,0.125,0.905,0.252
0.0,0.85,0.15,1.0,0.125,1.629,0.453
0.0,0.85,0.15,1.0,0.5,2.172,0.604
0.0,0.85,0.15,2.0,0.125,3.077,0.856
0.0,0.85,0.15,2.0,0.5,3.62,1.007
0.0,0.85,0.15,2.0,1.0,4.344,1.208
0.0,0.85,0.15,4.0,0.125,5.972,1.661
0.0,0.85,0.15,4.0,0.5,6.515,1.812
0.0,0.85,0.15,4.0,1.0,7.239,2.013
0.0,0.85,0.15,4.0,2.0,8.687,2.416
0.0,0.9,0.1,0.25,0.125,0.375,0.172
0.0,0.9,0.1,0.5,0.125,0.626,0.287
0.0,0.9,0.1,1.0,0.125,1.126,0.516
0.0,0.9,0.1,1.0,0.5,1.501,0.688
0.0,0.9,0.1,2.0,0.125,2.127,0.975
0.0,0.9,0.1,2.0,0.5,2.502,1.147
0.0,0.9,0.1,2.0,1.0,3.003,1.376
0.0,0.9,0.1,4.0,0.125,4.129,1.893
0.0,0.9,0.1,4.0,0.5,4.504,2.065
0.0,0.9,0.1,4.0,1.0,5.004,2.294
0.0,0.9,0.1,4.0,2.0,6.005,2.753
0.0,0.95,0.05,0.25,0.125,0.204,0.155
0.0,0.95,0.05,0.5,0.125,0.34,0.258
0.0,0.95,0.05,1.0,0.125,0.611,0.465
0.0,0.95,0.05,1.0,0.5,0.815,0.62
0.0,0.95,0.05,2.0,0.125,1.154,0.879
0.0,0.95,0.05,2.0,0.5,1.358,1.034
0.0,0.95,0.05,2.0,1.0,1.63,1.241
0.0,0.95,0.05,4.0,0.125,2.241,1.706
0.0,0.95,0.05,4.0,0.5,2.445,1.861
0.0,0.95,0.05,4.0,1.0,2.716,2.068
0.0,0.95,0.05,4.0,2.0,3.26,2.481
0.0,1.0,0.0,0.25,0.125,0.0,0.099
0.0,1.0,0.0,0.5,0.125,0.0,0.165
0.0,1.0,0.0,1.0,0.125,0.0,0.297
0.0,1.0,0.0,1.0,0.5,0.0,0.397
0.0,1.0,0.0,2.0,0.125,0.0,0.562
0.0,1.0,0.0,2.0,0.5,0.0,0.661
0.0,1.0,0.0,2.0,1.0,0.0,0.793
0.0,1.0,0.0,4.0,0.125,0.0,1.091
0.0,1.0,0.0,4.0,0.5,0.0,1.19
0.0,1.0,0.0,4.0,1.0,0.0,1.322
0.0,1.0,0.0,4.0,2.0,0.0,1.587
0.05,0.0,0.95,0.25,0.125,3.375,0.165
0.05,0.0,0.95,0.5,0.125,5.625,0.275
0.05,0.0,0.95,1.0,0.125,10.125,0.495
0.05,0.0,0.95,1.0,0.5,13.5,0.66
0.05,0.0,0.95,2.0,0.125,19.124,0.935
0.05,0.0,0.95,2.0,0.5,22.499,1.1
0.05,0.0,0.95,2.0,1.0,26.999,1.321
0.05,0.0,0.95,4.0,0.125,37.124,1.816
0.05,0.0,0.95,4.0,0.5,40.499,1.981
0.05,0.0,0.95,4.0,1.0,44.999,2.201
0.05,0.0,0.95,4.0,2.0,53.998,2.641
0.05,0.05,0.9,0.25,0.125,3.365,0.216
0.05,0.05,0.9,0.5,0.125,5.609,0.36
0.05,0.05,0.9,1.0,0.125,10.096,0.649
0.05,0.05,0.9,1.0,0.5,13.461,0.865
0.05,0.05,0.9,2.0,0.125,19.07,1.226
0.05,0.05,0.9,2.0,0.5,22.435,1.442
0.05,0.05,0.9,2.0,1.0,26.922,1.73
0.05,0.05,0.9,4.0,0.125,37.017,2.379
0.05,0.05,0.9,4.0,0.5,40.383,2.595
0.05,0.05,0.9,4.0,1.0,44.87,2.884
0.05,0.05,0.9,4.0,2.0,53.844,3.461
0.05,0.1,0.85,0.25,0.125,3.116,0.199
0.05,0.1,0.85,0.5,0.125,5.194,0.332
0.05,0.1,0.85,1.0,0.125,9.349,0.598
0.05,0.1,0.85,1.0,0.5,12.466,0.798
0.05,0.1,0.85,2.0,0.125,17.66,1.13
0.05,0.1,0.85,2.0,0.5,20.777,1.329
0.05,0.1,0.85,2.0,1.0,24.932,1.595
0.05,0.1,0.85,4.0,0.125,34.281,2.193
0.05,0.1,0.85,4.0,0.5,37.398,2.393
0.05,0.1,0.85,4.0,1.0,41.553,2.658
0.05,0.1,0.85,4.0,2.0,49.864,3.19
0.05,0.15,0.8,0.25,0.125,2.994,0.214
0.05,0.15,0.8,0.5,0.125,4.99,0.357
0.05,0.15,0.8,1.0,0.125,8.982,0.642
0.05,0.15,0.8,1.0,0.5,11.975,0.856
0.05,0.15,0.8,2.0,0.125,16.965,1.213
0.05,0.15,0.8,2.0,0.5,19.959,1.427
0.05,0.15,0.8,2.0,1.0,23.951,1.713
0.05,0.15,0.8,4.0,0.125,32.932,2.355
0.05,0.15,0.8,4.0,0.5,35.926,2.569
0.05,0.15,0.8,4.0,1.0,39.918,2.855
0.05,0.15,0.8,4.0,2.0,47.901,3.426
0.05,0.2,0.75,0.25,0.125,2.796,0.196
0.05,0.2,0.75,0.5,0.125,4.66,0.327
0.05,0.2,0.75,1.0,0.125,8.389,0.589
0.05,0.2,0.75,1.0,0.5,11.185,0.786
0.05,0.2,0.75,2.0,0.125,15.845,1.113
0.05,0.2,0.75,2.0,0.5,18.641,1.309
0.05,0.2,0.75,2.0,1.0,22.37,1.571
0.05,0.2,0.75,4.0,0.125,30.758,2.16
0.05,0.2,0.75,4.0,0.5,33.554,2.357
0.05,0.2,0.75,4.0,1.0,37.283,2.618
0.05,0.2,0.75,4.0,2.0,44.739,3.142
0.05,0.25,0.7,0.25,0.125,2.64,0.165
0.05,0.25,0.7,0.5,0.125,4.399,0.275
0.05,0.25,0.7,1.0,0.125,7.919,0.496
0.05,0.25,0.7,1.0,0.5,10.559,0.661
0.05,0.25,0.7,2.0,0.125,14.958,0.936
0.05,0.25,0.7,2.0,0.5,17.598,1.101
0.05,0.25,0.7,2.0,1.0,21.118,1.322
0.05,0.25,0.7,4.0,0.125,29.037,1.817
0.05,0.25,0.7,4.0,0.5,31.676,1.983
0.05,0.25,0.7,4.0,1.0,35.196,2.203
0.05,0.25,0.7,4.0,2.0,42.235,2.643
0.05,0.3,0.65,0.25,0.125,2.419,0.174
0.05,0.3,0.65,0.5,0.125,4.031,0.289
0.05,0.3,0.65,1.0,0.125,7.256,0.521
0.05,0.3,0.65,1.0,0.5,9.675,0.694
0.05,0.3,0.65,2.0,0.125,13.707,0.984
0.05,0.3,0.65,2.0,0.5,16.125,1.157
0.05,0.3,0.65,2.0,1.0,19.35,1.389
0.05,0.3,0.65,4.0,0.125,26.607,1.91
0.05,0.3,0.65,4.0,0.5,29.026,2.083
0.05,0.3,0.65,4.0,1.0,32.251,2.315
0.05,0.3,0.65,4.0,2.0,38.701,2.778
0.05,0.35,0.6,0.25,0.125,2.255,0.154
0.05,0.35,0.6,0.5,0.125,3.759,0.256
0.05,0.35,0.6,1.0,0.125,6.766,0.461
0.05,0.35,0.6,1.0,0.5,9.021,0.614
0.05,0.35,0.6,2.0,0.125,12.78,0.87
0.05,0.35,0.6,2.0,0.5,15.035,1.024
0.05,0.35,0.6,2.0,1.0,18.043,1.229
0.05,0.35,0.6,4.0,0.125,24.808,1.69
0.05,0.35,0.6,4.0,0.5,27.064,1.843
0.05,0.35,0.6,4.0,1.0,30.071,2.048
0.05,0.35,0.6,4.0,2.0,36.085,2.458
0.05,0.4,0.55,0.25,0.125,2.11,0.151
0.05,0.4,0.55,0.5,0.125,3.517,0.252
0.05,0.4,0.55,1.0,0.125,6.331,0.453
0.05,0.4,0.55,1.0,0.5,8.441,0.604
0.05,0.4,0.55,2.0,0.125,11.959,0.856
0.05,0.4,0.55,2.0,0.5,14.069,1.007
0.05,0.4,0.55,2.0,1.0,16.883,1.209
0.05,0.4,0.55,4.0,0.125,23.214,1.662
0.05,0.4,0.55,4.0,0.5,25.324,1.813
0.05,0.4,0.55,4.0,1.0,28.138,2.014
0.05,0.4,0.55,4.0,2.0,33.766,2.417
0.05,0.45,0.5,0.25,0.125,1.884,0.175
0.05,0.45,0.5,0.5,0.125,3.14,0.291
0.05,0.45,0.5,1.0,0.125,5.652,0.524
0.05,0.45,0.5,1.0,0.5,7.535,0.699
0.05,0.45,0.5,2.0,0.125,10.675,0.99
0.05,0.45,0.5,2.0,0.5,12.559,1.164
0.05,0.45,0.5,2.0,1.0,15.071,1.397
0.05,0.45,0.5,4.0,0.125,20.723,1.921
0.05,0.45,0.5,4.0,0.5,22.606,2.096
0.05,0.45,0.5,4.0,1.0,25.118,2.329
0.05,0.45,0.5,4.0,2.0,30.142,2.794
0.05,0.5,0.45,0.25,0.125,1.651,0.165
0.05,0.5,0.45,0.5,0.125,2.752,0.274
0.05,0.5,0.45,1.0,0.125,4.953,0.494
0.05,0.5,0.45,1.0,0.5,6.604,0.659
0.05,0.5,0.45,2.0,0.125,9.356,0.933
0.05,0.5,0.45,2.0,0.5,11.007,1.098
0.05,0.5,0.45,2.0,1.0,13.209,1.317
0.05,0.5,0.45,4.0,0.125,18.162,1.811
0.05,0.5,0.45,4.0,0.5,19.813,1.976
0.05,0.5,0.45,4.0,1.0,22.015,2.195
0.05,0.5,0.45,4.0,2.0,26.418,2.634
0.05,0.55,0.4,0.25,0.125,1.48,0.149
0.05,0.55,0.4,0.5,0.125,2.466,0.249
0.05,0.55,0.4,1.0,0.125,4.439,0.448
0.05,0.55,0.4,1.0,0.5,5.919,0.598
0.05,0.55,0.4,2.0,0.125,8.385,0.847
0.05,0.55,0.4,2.0,0.5,9.865,0.996
0.05,0.55,0.4,2.0,1.0,11.838,1.196
0.05,0.55,0.4,4.0,0.125,16.277,1.644
0.05,0.55,0.4,4.0,0.5,17.757,1.794
0.05,0.55,0.4,4.0,1.0,19.73,1.993
0.05,0.55,0.4,4.0,2.0,23.676,2.392
0.05,0.6,0.35,0.25,0.125,1.316,0.144
0.05,0.6,0.35,0.5,0.125,2.194,0.24
0.05,0.6,0.35,1.0,0.125,3.949,0.432
0.05,0.6,0.35,1.0,0.5,5.265,0.576
0.05,0.6,0.35,2.0,0.125,7.459,0.816
0.05,0.6,0.35,2.0,0.5,8.775,0.96
0.05,0.6,0.35,2.0,1.0,10.53,1.152
0.05,0.6,0.35,4.0,0.125,14.479,1.584
0.05,0.6,0.35,4.0,0.5,15.796,1.729
0.05,0.6,0.35,4.0,1.0,17.551,1.921
0.05,0.6,0.35,4.0,2.0,21.061,2.305
0.05,0.65,0.3,0.25,0.125,1.095,0.157
0.05,0.65,0.3,0.5,0.125,1.825,0.261
0.05,0.65,0.3,1.0,0.125,3.285,0.47
0.05,0.65,0.3,1.0,0.5,4.381,0.627
0.05,0.65,0.3,2.0,0.125,6.206,0.888
0.05,0.65,0.3,2.0,0.5,7.301,1.045
0.05,0.65,0.3,2.0,1.0,8.761,1.254
0.05,0.65,0.3,4.0,0.125,12.046,1.724
0.05,0.65,0.3,4.0,0.5,13.142,1.881
0.05,0.65,0.3,4.0,1.0,14.602,2.09
0.05,0.65,0.3,4.0,2.0,17.522,2.508
0.05,0.7,0.25,0.25,0.125,0.912,0.138
0.05,0.7,0.25,0.5,0.125,1.52,0.231
0.05,0.7,0.25,1.0,0.125,2.736,0.415
0.05,0.7,0.25,1.0,0.5,3.648,0.554
0.05,0.7,0.25,2.0,0.125,5.168,0.784
0.05,0.7,0.25,2.0,0.5,6.08,0.923
0.05,0.7,0.25,2.0,1.0,7.296,1.107
0.05,0.7,0.25,4.0,0.125,10.032,1.522
0.05,0.7,0.25,4.0,0.5,10.944,1.661
0.05,0.7,0.25,4.0,1.0,12.16,1.845
0.05,0.7,0.25,4.0,2.0,14.592,2.214
0.05,0.75,0.2,0.25,0.125,0.738,0.138
0.05,0.75,0.2,0.5,0.125,1.23,0.231
0.05,0.75,0.2,1.0,0.125,2.214,0.415
0.05,0.75,0.2,1.0,0.5,2.952,0.553
0.05,0.75,0.2,2.0,0.125,4.182,0.784
0.05,0.75,0.2,2.0,0.5,4.921,0.922
0.05,0.75,0.2,2.0,1.0,5.905,1.107
0.05,0.75,0.2,4.0,0.125,8.119,1.522
0.05,0.75,0.2,4.0,0.5,8.857,1.66
0.05,0.75,0.2,4.0,1.0,9.841,1.844
0.05,0.75,0.2,4.0,2.0,11.809,2.213
0.05,0.8,0.15,0.25,0.125,0.553,0.17
0.05,0.8,0.15,0.5,0.125,0.922,0.283
0.05,0.8,0.15,1.0,0.125,1.659,0.509
0.05,0.8,0.15,1.0,0.5,2.212,0.679
0.05,0.8,0.15,2.0,0.125,3.134,0.962
0.05,0.8,0.15,2.0,0.5,3.687,1.132
0.05,0.8,0.15,2.0,1.0,4.424,1.359
0.05,0.8,0.15,4.0,0.125,6.084,1.868
0.05,0.8,0.15,4.0,0.5,6.637,2.038
0.05,0.8,0.15,4.0,1.0,7.374,2.264
0.05,0.8,0.15,4.0,2.0,8.849,2.717
0.05,0.85,0.1,0.25,0.125,0.342,0.169
0.05,0.85,0.1,0.5,0.125,0.569,0.281
0.05,0.85,0.1,1.0,0.125,1.025,0.506
0.05,0.85,0.1,1.0,0.5,1.366,0.675
0.05,0.85,0.1,2.0,0.125,1.936,0.956
0.05,0.85,0.1,2.0,0.5,2.277,1.125
0.05,0.85,0.1,2.0,1.0,2.733,1.35
0.05,0.85,0.1,4.0,0.125,3.757,1.856
0.05,0.85,0.1,4.0,0.5,4.099,2.025
0.05,0.85,0.1,4.0,1.0,4.554,2.249
0.05,0.85,0.1,4.0,2.0,5.465,2.699
0.05,0.9,0.05,0.25,0.125,0.209,0.155
0.05,0.9,0.05,0.5,0.125,0.348,0.258
0.05,0.9,0.05,1.0,0.125,0.627,0.464
0.05,0.9,0.05,1.0,0.5,0.836,0.618
0.05,0.9,0.05,2.0,0.125,1.184,0.876
0.05,0.9,0.05,2.0,0.5,1.393,1.031
