[NPM1]_WT,[NPM1]_Halo,[NPM1]_NFAST,[NPM1]_CFAST,Gamma,Experiment
0.25,0.35,0.3,0.1,0.25,0.02
0.25,0.35,0.3,0.1,0.5,0.041
0.25,0.35,0.3,0.1,1.0,0.081
0.25,0.35,0.3,0.1,2.0,0.162
0.25,0.35,0.3,0.1,4.0,0.324
0.25,0.35,0.35,0.05,0.25,-0.019
0.25,0.35,0.35,0.05,0.5,-0.037
0.25,0.35,0.35,0.05,1.0,-0.075
0.25,0.35,0.35,0.05,2.0,-0.149
0.25,0.35,0.35,0.05,4.0,-0.298
0.25,0.35,0.4,0.0,0.25,-0.0
0.25,0.35,0.4,0.0,0.5,-0.0
0.25,0.35,0.4,0.0,1.0,-0.0
0.25,0.35,0.4,0.0,2.0,-0.0
0.25,0.35,0.4,0.0,4.0,-0.0
0.25,0.4,0.0,0.35,0.25,-0.0
0.25,0.4,0.0,0.35,0.5,-0.0
0.25,0.4,0.0,0.35,1.0,-0.0
0.25,0.4,0.0,0.35,2.0,-0.0
0.25,0.4,0.0,0.35,4.0,-0.0
0.25,0.4,0.05,0.3,0.25,-0.023
0.25,0.4,0.05,0.3,0.5,-0.047
0.25,0.4,0.05,0.3,1.0,-0.094
0.25,0.4,0.05,0.3,2.0,-0.187
0.25,0.4,0.05,0.3,4.0,-0.374
0.25,0.4,0.1,0.25,0.25,0.005
0.25,0.4,0.1,0.25,0.5,0.01
0.25,0.4,0.1,0.25,1.0,0.02
0.25,0.4,0.1,0.25,2.0,0.041
0.25,0.4,0.1,0.25,4.0,0.082
0.25,0.4,0.15,0.2,0.25,0.033
0.25,0.4,0.15,0.2,0.5,0.066
0.25,0.4,0.15,0.2,1.0,0.132
0.25,0.4,0.15,0.2,2.0,0.264
0.25,0.4,0.15,0.2,4.0,0.528
0.25,0.4,0.2,0.15,0.25,0.033
0.25,0.4,0.2,0.15,0.5,0.066
0.25,0.4,0.2,0.15,1.0,0.132
0.25,0.4,0.2,0.15,2.0,0.264
0.25,0.4,0.2,0.15,4.0,0.528
0.25,0.4,0.25,0.1,0.25,0.005
0.25,0.4,0.25,0.1,0.5,0.01
0.25,0.4,0.25,0.1,1.0,0.02
0.25,0.4,0.25,0.1,2.0,0.041
0.25,0.4,0.25,0.1,4.0,0.082
0.25,0.4,0.3,0.05,0.25,-0.023
0.25,0.4,0.3,0.05,0.5,-0.047
0.25,0.4,0.3,0.05,1.0,-0.094
0.25,0.4,0.3,0.05,2.0,-0.187
0.25,0.4,0.3,0.05,4.0,-0.374
0.25,0.4,0.35,0.0,0.25,-0.0
0.25,0.4,0.35,0.0,0.5,-0.0
0.25,0.4,0.35,0.0,1.0,-0.0
0.25,0.4,0.35,0.0,2.0,-0.0
0.25,0.4,0.35,0.0,4.0,-0.0
0.25,0.45,0.0,0.3,0.25,-0.0
0.25,0.45,0.0,0.3,0.5,-0.0
0.25,0.45,0.0,0.3,1.0,-0.0
0.25,0.45,0.0,0.3,2.0,-0.0
0.25,0.45,0.0,0.3,4.0,-0.0
0.25,0.45,0.05,0.25,0.25,-0.028
0.25,0.45,0.05,0.25,0.5,-0.056
0.25,0.45,0.05,0.25,1.0,-0.111
0.25,0.45,0.05,0.25,2.0,-0.223
0.25,0.45,0.05,0.25,4.0,-0.445
0.25,0.45,0.1,0.2,0.25,-0.012
0.25,0.45,0.1,0.2,0.5,-0.023
0.25,0.45,0.1,0.2,1.0,-0.046
0.25,0.45,0.1,0.2,2.0,-0.092
0.25,0.45,0.1,0.2,4.0,-0.185
0.25,0.45,0.15,0.15,0.25,-0.0
0.25,0.45,0.15,0.15,0.5,-0.001
0.25,0.45,0.15,0.15,1.0,-0.002
0.25,0.45,0.15,0.15,2.0,-0.004
0.25,0.45,0.15,0.15,4.0,-0.008
0.25,0.45,0.2,0.1,0.25,-0.012
0.25,0.45,0.2,0.1,0.5,-0.023
0.25,0.45,0.2,0.1,1.0,-0.046
0.25,0.45,0.2,0.1,2.0,-0.092
0.25,0.45,0.2,0.1,4.0,-0.185
0.25,0.45,0.25,0.05,0.25,-0.028
0.25,0.45,0.25,0.05,0.5,-0.056
0.25,0.45,0.25,0.05,1.0,-0.111
0.25,0.45,0.25,0.05,2.0,-0.223
0.25,0.45,0.25,0.05,4.0,-0.445
0.25,0.45,0.3,0.0,0.25,-0.0
0.25,0.45,0.3,0.0,0.5,-0.0
0.25,0.45,0.3,0.0,1.0,-0.0
0.25,0.45,0.3,0.0,2.0,-0.0
0.25,0.45,0.3,0.0,4.0,-0.0
0.25,0.5,0.0,0.25,0.25,-0.0
0.25,0.5,0.0,0.25,0.5,-0.0
0.25,0.5,0.0,0.25,1.0,-0.0
0.25,0.5,0.0,0.25,2.0,-0.0
0.25,0.5,0.0,0.25,4.0,-0.0
0.25,0.5,0.05,0.2,0.25,-0.031
0.25,0.5,0.05,0.2,0.5,-0.062
0.25,0.5,0.05,0.2,1.0,-0.124
0.25,0.5,0.05,0.2,2.0,-0.249
0.25,0.5,0.05,0.2,4.0,-0.497
0.25,0.5,0.1,0.15,0.25,-0.026
0.25,0.5,0.1,0.15,0.5,-0.053
0.25,0.5,0.1,0.15,1.0,-0.105
0.25,0.5,0.1,0.15,2.0,-0.211
0.25,0.5,0.1,0.15,4.0,-0.421
0.25,0.5,0.15,0.1,0.25,-0.026
0.25,0.5,0.15,0.1,0.5,-0.053
0.25,0.5,0.15,0.1,1.0,-0.105
0.25,0.5,0.15,0.1,2.0,-0.211
0.25,0.5,0.15,0.1,4.0,-0.421
0.25,0.5,0.2,0.05,0.25,-0.031
0.25,0.5,0.2,0.05,0.5,-0.062
0.25,0.5,0.2,0.05,1.0,-0.124
0.25,0.5,0.2,0.05,2.0,-0.249
0.25,0.5,0.2,0.05,4.0,-0.497
0.25,0.5,0.25,0.0,0.25,-0.0
0.25,0.5,0.25,0.0,0.5,-0.0
0.25,0.5,0.25,0.0,1.0,-0.0
0.25,0.5,0.25,0.0,2.0,-0.0
0.25,0.5,0.25,0.0,4.0,-0.0
0.25,0.55,0.0,0.2,0.25,-0.0
0.25,0.55,0.0,0.2,0.5,-0.0
0.25,0.55,0.0,0.2,1.0,-0.0
0.25,0.55,0.0,0.2,2.0,-0.0
0.25,0.55,0.0,0.2,4.0,-0.0
0.25,0.55,0.05,0.15,0.25,-0.032
0.25,0.55,0.05,0.15,0.5,-0.064
0.25,0.55,0.05,0.15,1.0,-0.128
0.25,0.55,0.05,0.15,2.0,-0.256
0.25,0.55,0.05,0.15,4.0,-0.511
0.25,0.55,0.1,0.1,0.25,-0.034
0.25,0.55,0.1,0.1,0.5,-0.069
0.25,0.55,0.1,0.1,1.0,-0.137
0.25,0.55,0.1,0.1,2.0,-0.275
0.25,0.55,0.1,0.1,4.0,-0.55
0.25,0.55,0.15,0.05,0.25,-0.032
0.25,0.55,0.15,0.05,0.5,-0.064
0.25,0.55,0.15,0.05,1.0,-0.128
0.25,0.55,0.15,0.05,2.0,-0.256
0.25,0.55,0.15,0.05,4.0,-0.511
0.25,0.55,0.2,0.0,0.25,-0.0
0.25,0.55,0.2,0.0,0.5,-0.0
0.25,0.55,0.2,0.0,1.0,-0.0
0.25,0.55,0.2,0.0,2.0,-0.0
0.25,0.55,0.2,0.0,4.0,-0.0
0.25,0.6,0.0,0.15,0.25,-0.0
0.25,0.6,0.0,0.15,0.5,-0.0
0.25,0.6,0.0,0.15,1.0,-0.0
0.25,0.6,0.0,0.15,2.0,-0.0
0.25,0.6,0.0,0.15,4.0,-0.0
0.25,0.6,0.05,0.1,0.25,-0.029
0.25,0.6,0.05,0.1,0.5,-0.057
0.25,0.6,0.05,0.1,1.0,-0.115
0.25,0.6,0.05,0.1,2.0,-0.23
0.25,0.6,0.05,0.1,4.0,-0.459
0.25,0.6,0.1,0.05,0.25,-0.029
0.25,0.6,0.1,0.05,0.5,-0.057
0.25,0.6,0.1,0.05,1.0,-0.115
0.25,0.6,0.1,0.05,2.0,-0.23
0.25,0.6,0.1,0.05,4.0,-0.459
0.25,0.6,0.15,0.0,0.25,-0.0
0.25,0.6,0.15,0.0,0.5,-0.0
0.25,0.6,0.15,0.0,1.0,-0.0
0.25,0.6,0.15,0.0,2.0,-0.0
0.25,0.6,0.15,0.0,4.0,-0.0
0.25,0.65,0.0,0.1,0.25,-0.0
0.25,0.65,0.0,0.1,0.5,-0.0
0.25,0.65,0.0,0.1,1.0,-0.0
0.25,0.65,0.0,0.1,2.0,-0.0
0.25,0.65,0.0,0.1,4.0,-0.0
0.25,0.65,0.05,0.05,0.25,-0.019
0.25,0.65,0.05,0.05,0.5,-0.038
0.25,0.65,0.05,0.05,1.0,-0.076
0.25,0.65,0.05,0.05,2.0,-0.152
0.25,0.65,0.05,0.05,4.0,-0.305
0.25,0.65,0.1,0.0,0.25,-0.0
0.25,0.65,0.1,0.0,0.5,-0.0
0.25,0.65,0.1,0.0,1.0,-0.0
0.25,0.65,0.1,0.0,2.0,-0.0
0.25,0.65,0.1,0.0,4.0,-0.0
0.25,0.7,0.0,0.05,0.25,-0.0
0.25,0.7,0.0,0.05,0.5,-0.0
0.25,0.7,0.0,0.05,1.0,-0.0
0.25,0.7,0.0,0.05,2.0,-0.0
0.25,0.7,0.0,0.05,4.0,-0.0
0.25,0.7,0.05,0.0,0.25,-0.0
0.25,0.7,0.05,0.0,0.5,-0.0
0.25,0.7,0.05,0.0,1.0,-0.0
0.25,0.7,0.05,0.0,2.0,-0.0
0.25,0.7,0.05,0.0,4.0,-0.0
0.25,0.75,0.0,0.0,0.25,-0.0
0.25,0.75,0.0,0.0,0.5,-0.0
0.25,0.75,0.0,0.0,1.0,-0.0
0.25,0.75,0.0,0.0,2.0,-0.0
0.25,0.75,0.0,0.0,4.0,-0.0
0.3,0.0,0.0,0.7,0.25,
0.3,0.0,0.0,0.7,0.5,
0.3,0.0,0.0,0.7,1.0,
0.3,0.0,0.0,0.7,2.0,
0.3,0.0,0.0,0.7,4.0,
0.3,0.0,0.05,0.65,0.25,
0.3,0.0,0.05,0.65,0.5,
0.3,0.0,0.05,0.65,1.0,
0.3,0.0,0.05,0.65,2.0,
0.3,0.0,0.05,0.65,4.0,
0.3,0.0,0.1,0.6,0.25,
0.3,0.0,0.1,0.6,0.5,
0.3,0.0,0.1,0.6,1.0,
0.3,0.0,0.1,0.6,2.0,
0.3,0.0,0.1,0.6,4.0,
0.3,0.0,0.15,0.55,0.25,
0.3,0.0,0.15,0.55,0.5,
0.3,0.0,0.15,0.55,1.0,
0.3,0.0,0.15,0.55,2.0,
0.3,0.0,0.15,0.55,4.0,
0.3,0.0,0.2,0.5,0.25,
0.3,0.0,0.2,0.5,0.5,
0.3,0.0,0.2,0.5,1.0,
0.3,0.0,0.2,0.5,2.0,
0.3,0.0,0.2,0.5,4.0,
0.3,0.0,0.25,0.45,0.25,
0.3,0.0,0.25,0.45,0.5,
0.3,0.0,0.25,0.45,1.0,
0.3,0.0,0.25,0.45,2.0,
0.3,0.0,0.25,0.45,4.0,
0.3,0.0,0.3,0.4,0.25,
0.3,0.0,0.3,0.4,0.5,
0.3,0.0,0.3,0.4,1.0,
0.3,0.0,0.3,0.4,2.0,
0.3,0.0,0.3,0.4,4.0,
0.3,0.0,0.35,0.35,0.25,
0.3,0.0,0.35,0.35,0.5,
0.3,0.0,0.35,0.35,1.0,
0.3,0.0,0.35,0.35,2.0,
0.3,0.0,0.35,0.35,4.0,
0.3,0.0,0.4,0.3,0.25,
0.3,0.0,0.4,0.3,0.5,
0.3,0.0,0.4,0.3,1.0,
0.3,0.0,0.4,0.3,2.0,
0.3,0.0,0.4,0.3,4.0,
0.3,0.0,0.45,0.25,0.25,
0.3,0.0,0.45,0.25,0.5,
0.3,0.0,0.45,0.25,1.0,
0.3,0.0,0.45,0.25,2.0,
0.3,0.0,0.45,0.25,4.0,
0.3,0.0,0.5,0.2,0.25,
0.3,0.0,0.5,0.2,0.5,
0.3,0.0,0.5,0.2,1.0,
0.3,0.0,0.5,0.2,2.0,
0.3,0.0,0.5,0.2,4.0,
0.3,0.0,0.55,0.15,0.25,
0.3,0.0,0.55,0.15,0.5,
0.3,0.0,0.55,0.15,1.0,
0.3,0.0,0.55,0.15,2.0,
0.3,0.0,0.55,0.15,4.0,
0.3,0.0,0.6,0.1,0.25,
0.3,0.0,0.6,0.1,0.5,
0.3,0.0,0.6,0.1,1.0,
0.3,0.0,0.6,0.1,2.0,
0.3,0.0,0.6,0.1,4.0,
0.3,0.0,0.65,0.05,0.25,
0.3,0.0,0.65,0.05,0.5,
0.3,0.0,0.65,0.05,1.0,
0.3,0.0,0.65,0.05,2.0,
0.3,0.0,0.65,0.05,4.0,
0.3,0.0,0.7,0.0,0.25,
0.3,0.0,0.7,0.0,0.5,
0.3,0.0,0.7,0.0,1.0,
0.3,0.0,0.7,0.0,2.0,
0.3,0.0,0.7,0.0,4.0,
0.3,0.05,0.0,0.65,0.25,-0.0
0.3,0.05,0.0,0.65,0.5,-0.0
0.3,0.05,0.0,0.65,1.0,-0.0
0.3,0.05,0.0,0.65,2.0,-0.0
0.3,0.05,0.0,0.65,4.0,-0.0
0.3,0.05,0.05,0.6,0.25,-0.001
0.3,0.05,0.05,0.6,0.5,-0.002
0.3,0.05,0.05,0.6,1.0,-0.004
0.3,0.05,0.05,0.6,2.0,-0.009
0.3,0.05,0.05,0.6,4.0,-0.018
0.3,0.05,0.1,0.55,0.25,0.014
0.3,0.05,0.1,0.55,0.5,0.029
0.3,0.05,0.1,0.55,1.0,0.057
0.3,0.05,0.1,0.55,2.0,0.114
0.3,0.05,0.1,0.55,4.0,0.229
0.3,0.05,0.15,0.5,0.25,0.038
0.3,0.05,0.15,0.5,0.5,0.077
0.3,0.05,0.15,0.5,1.0,0.153
0.3,0.05,0.15,0.5,2.0,0.307
0.3,0.05,0.15,0.5,4.0,0.613
0.3,0.05,0.2,0.45,0.25,0.064
0.3,0.05,0.2,0.45,0.5,0.127
0.3,0.05,0.2,0.45,1.0,0.255
0.3,0.05,0.2,0.45,2.0,0.51
0.3,0.05,0.2,0.45,4.0,1.02
0.3,0.05,0.25,0.4,0.25,0.084
0.3,0.05,0.25,0.4,0.5,0.169
0.3,0.05,0.25,0.4,1.0,0.337
0.3,0.05,0.25,0.4,2.0,0.675
0.3,0.05,0.25,0.4,4.0,1.349
0.3,0.05,0.3,0.35,0.25,0.096
0.3,0.05,0.3,0.35,0.5,0.192
0.3,0.05,0.3,0.35,1.0,0.383
0.3,0.05,0.3,0.35,2.0,0.766
0.3,0.05,0.3,0.35,4.0,1.532
0.3,0.05,0.35,0.3,0.25,0.096
0.3,0.05,0.35,0.3,0.5,0.192
0.3,0.05,0.35,0.3,1.0,0.383
0.3,0.05,0.35,0.3,2.0,0.766
0.3,0.05,0.35,0.3,4.0,1.532
0.3,0.05,0.4,0.25,0.25,0.084
0.3,0.05,0.4,0.25,0.5,0.169
0.3,0.05,0.4,0.25,1.0,0.337
0.3,0.05,0.4,0.25,2.0,0.675
0.3,0.05,0.4,0.25,4.0,1.349
0.3,0.05,0.45,0.2,0.25,0.064
0.3,0.05,0.45,0.2,0.5,0.127
0.3,0.05,0.45,0.2,1.0,0.255
0.3,0.05,0.45,0.2,2.0,0.51
0.3,0.05,0.45,0.2,4.0,1.02
0.3,0.05,0.5,0.15,0.25,0.038
0.3,0.05,0.5,0.15,0.5,0.077
0.3,0.05,0.5,0.15,1.0,0.153
0.3,0.05,0.5,0.15,2.0,0.307
0.3,0.05,0.5,0.15,4.0,0.613
0.3,0.05,0.55,0.1,0.25,0.014
0.3,0.05,0.55,0.1,0.5,0.029
0.3,0.05,0.55,0.1,1.0,0.057
0.3,0.05,0.55,0.1,2.0,0.114
0.3,0.05,0.55,0.1,4.0,0.229
0.3,0.05,0.6,0.05,0.25,-0.001
0.3,0.05,0.6,0.05,0.5,-0.002
0.3,0.05,0.6,0.05,1.0,-0.004
0.3,0.05,0.6,0.05,2.0,-0.009
0.3,0.05,0.6,0.05,4.0,-0.018
0.3,0.05,0.65,0.0,0.25,-0.0
0.3,0.05,0.65,0.0,0.5,-0.0
0.3,0.05,0.65,0.0,1.0,-0.0
0.3,0.05,0.65,0.0,2.0,-0.0
0.3,0.05,0.65,0.0,4.0,-0.0
0.3,0.1,0.0,0.6,0.25,-0.0
0.3,0.1,0.0,0.6,0.5,-0.0
0.3,0.1,0.0,0.6,1.0,-0.0
0.3,0.1,0.0,0.6,2.0,-0.0
0.3,0.1,0.0,0.6,4.0,-0.0
0.3,0.1,0.05,0.55,0.25,-0.003
0.3,0.1,0.05,0.55,0.5,-0.006
0.3,0.1,0.05,0.55,1.0,-0.011
0.3,0.1,0.05,0.55,2.0,-0.022
0.3,0.1,0.05,0.55,4.0,-0.044
0.3,0.1,0.1,0.5,0.25,0.025
0.3,0.1,0.1,0.5,0.5,0.049
0.3,0.1,0.1,0.5,1.0,0.098
0.3,0.1,0.1,0.5,2.0,0.196
0.3,0.1,0.1,0.5,4.0,0.393
0.3,0.1,0.15,0.45,0.25,0.066
0.3,0.1,0.15,0.45,0.5,0.132
0.3,0.1,0.15,0.45,1.0,0.263
0.3,0.1,0.15,0.45,2.0,0.526
0.3,0.1,0.15,0.45,4.0,1.052
0.3,0.1,0.2,0.4,0.25,0.107
0.3,0.1,0.2,0.4,0.5,0.213
0.3,0.1,0.2,0.4,1.0,0.426
0.3,0.1,0.2,0.4,2.0,0.852
0.3,0.1,0.2,0.4,4.0,1.705
0.3,0.1,0.25,0.35,0.25,0.136
0.3,0.1,0.25,0.35,0.5,0.271
0.3,0.1,0.25,0.35,1.0,0.543
0.3,0.1,0.25,0.35,2.0,1.086
0.3,0.1,0.25,0.35,4.0,2.172
0.3,0.1,0.3,0.3,0.25,0.146
0.3,0.1,0.3,0.3,0.5,0.293
0.3,0.1,0.3,0.3,1.0,0.585
0.3,0.1,0.3,0.3,2.0,1.17
0.3,0.1,0.3,0.3,4.0,2.34
0.3,0.1,0.35,0.25,0.25,0.136
0.3,0.1,0.35,0.25,0.5,0.271
0.3,0.1,0.35,0.25,1.0,0.543
0.3,0.1,0.35,0.25,2.0,1.086
0.3,0.1,0.35,0.25,4.0,2.172
0.3,0.1,0.4,0.2,0.25,0.107
0.3,0.1,0.4,0.2,0.5,0.213
0.3,0.1,0.4,0.2,1.0,0.426
0.3,0.1,0.4,0.2,2.0,0.852
0.3,0.1,0.4,0.2,4.0,1.705
0.3,0.1,0.45,0.15,0.25,0.066
0.3,0.1,0.45,0.15,0.5,0.132
0.3,0.1,0.45,0.15,1.0,0.263
0.3,0.1,0.45,0.15,2.0,0.526
0.3,0.1,0.45,0.15,4.0,1.052
0.3,0.1,0.5,0.1,0.25,0.025
0.3,0.1,0.5,0.1,0.5,0.049
0.3,0.1,0.5,0.1,1.0,0.098
0.3,0.1,0.5,0.1,2.0,0.196
0.3,0.1,0.5,0.1,4.0,0.393
0.3,0.1,0.55,0.05,0.25,-0.003
0.3,0.1,0.55,0.05,0.5,-0.006
0.3,0.1,0.55,0.05,1.0,-0.011
0.3,0.1,0.55,0.05,2.0,-0.022
0.3,0.1,0.55,0.05,4.0,-0.044
0.3,0.1,0.6,0.0,0.25,-0.0
0.3,0.1,0.6,0.0,0.5,-0.0
0.3,0.1,0.6,0.0,1.0,-0.0
0.3,0.1,0.6,0.0,2.0,-0.0
0.3,0.1,0.6,0.0,4.0,-0.0
0.3,0.15,0.0,0.55,0.25,-0.0
0.3,0.15,0.0,0.55,0.5,-0.0
0.3,0.15,0.0,0.55,1.0,-0.0
0.3,0.15,0.0,0.55,2.0,-0.0
0.3,0.15,0.0,0.55,4.0,-0.0
0.3,0.15,0.05,0.5,0.25,-0.005
0.3,0.15,0.05,0.5,0.5,-0.01
0.3,0.15,0.05,0.5,1.0,-0.02
0.3,0.15,0.05,0.5,2.0,-0.041
0.3,0.15,0.05,0.5,4.0,-0.081
0.3,0.15,0.1,0.45,0.25,0.03
0.3,0.15,0.1,0.45,0.5,0.06
0.3,0.15,0.1,0.45,1.0,0.121
0.3,0.15,0.1,0.45,2.0,0.242
0.3,0.15,0.1,0.45,4.0,0.484
0.3,0.15,0.15,0.4,0.25,0.081
0.3,0.15,0.15,0.4,0.5,0.163
0.3,0.15,0.15,0.4,1.0,0.325
0.3,0.15,0.15,0.4,2.0,0.65
0.3,0.15,0.15,0.4,4.0,1.301
0.3,0.15,0.2,0.35,0.25,0.128
0.3,0.15,0.2,0.35,0.5,0.255
0.3,0.15,0.2,0.35,1.0,0.511
0.3,0.15,0.2,0.35,2.0,1.021
0.3,0.15,0.2,0.35,4.0,2.042
0.3,0.15,0.25,0.3,0.25,0.155
0.3,0.15,0.25,0.3,0.5,0.309
0.3,0.15,0.25,0.3,1.0,0.618
0.3,0.15,0.25,0.3,2.0,1.237
0.3,0.15,0.25,0.3,4.0,2.474
0.3,0.15,0.3,0.25,0.25,0.155
0.3,0.15,0.3,0.25,0.5,0.309
0.3,0.15,0.3,0.25,1.0,0.618
0.3,0.15,0.3,0.25,2.0,1.237
0.3,0.15,0.3,0.25,4.0,2.474
0.3,0.15,0.35,0.2,0.25,0.128
0.3,0.15,0.35,0.2,0.5,0.255
0.3,0.15,0.35,0.2,1.0,0.511
0.3,0.15,0.35,0.2,2.0,1.021
0.3,0.15,0.35,0.2,4.0,2.042
0.3,0.15,0.4,0.15,0.25,0.081
0.3,0.15,0.4,0.15,0.5,0.163
0.3,0.15,0.4,0.15,1.0,0.325
0.3,0.15,0.4,0.15,2.0,0.65
0.3,0.15,0.4,0.15,4.0,1.301
0.3,0.15,0.45,0.1,0.25,0.03
0.3,0.15,0.45,0.1,0.5,0.06
0.3,0.15,0.45,0.1,1.0,0.121
0.3,0.15,0.45,0.1,2.0,0.242
0.3,0.15,0.45,0.1,4.0,0.484
0.3,0.15,0.5,0.05,0.25,-0.005
0.3,0.15,0.5,0.05,0.5,-0.01
0.3,0.15,0.5,0.05,1.0,-0.02
0.3,0.15,0.5,0.05,2.0,-0.041
0.3,0.15,0.5,0.05,4.0,-0.081
0.3,0.15,0.55,0.0,0.25,-0.0
0.3,0.15,0.55,0.0,0.5,-0.0
0.3,0.15,0.55,0.0,1.0,-0.0
0.3,0.15,0.55,0.0,2.0,-0.0
0.3,0.15,0.55,0.0,4.0,-0.0
0.3,0.2,0.0,0.5,0.25,-0.0
0.3,0.2,0.0,0.5,0.5,-0.0
0.3,0.2,0.0,0.5,1.0,-0.0
0.3,0.2,0.0,0.5,2.0,-0.0
0.3,0.2,0.0,0.5,4.0,-0.0
0.3,0.2,0.05,0.45,0.25,-0.008
0.3,0.2,0.05,0.45,0.5,-0.016
0.3,0.2,0.05,0.45,1.0,-0.032
0.3,0.2,0.05,0.45,2.0,-0.065
0.3,0.2,0.05,0.45,4.0,-0.129
0.3,0.2,0.1,0.4,0.25,0.031
0.3,0.2,0.1,0.4,0.5,0.062
0.3,0.2,0.1,0.4,1.0,0.124
0.3,0.2,0.1,0.4,2.0,0.247
0.3,0.2,0.1,0.4,4.0,0.495
0.3,0.2,0.15,0.35,0.25,0.084
0.3,0.2,0.15,0.35,0.5,0.169
0.3,0.2,0.15,0.35,1.0,0.338
0.3,0.2,0.15,0.35,2.0,0.676
0.3,0.2,0.15,0.35,4.0,1.352
0.3,0.2,0.2,0.3,0.25,0.127
0.3,0.2,0.2,0.3,0.5,0.255
0.3,0.2,0.2,0.3,1.0,0.509
0.3,0.2,0.2,0.3,2.0,1.018
0.3,0.2,0.2,0.3,4.0,2.036
0.3,0.2,0.25,0.25,0.25,0.143
0.3,0.2,0.25,0.25,0.5,0.287
0.3,0.2,0.25,0.25,1.0,0.573
0.3,0.2,0.25,0.25,2.0,1.147
0.3,0.2,0.25,0.25,4.0,2.294
0.3,0.2,0.3,0.2,0.25,0.127
0.3,0.2,0.3,0.2,0.5,0.255
0.3,0.2,0.3,0.2,1.0,0.509
0.3,0.2,0.3,0.2,2.0,1.018
0.3,0.2,0.3,0.2,4.0,2.036
0.3,0.2,0.35,0.15,0.25,0.084
0.3,0.2,0.35,0.15,0.5,0.169
0.3,0.2,0.35,0.15,1.0,0.338
0.3,0.2,0.35,0.15,2.0,0.676
0.3,0.2,0.35,0.15,4.0,1.352
0.3,0.2,0.4,0.1,0.25,0.031
0.3,0.2,0.4,0.1,0.5,0.062
0.3,0.2,0.4,0.1,1.0,0.124
0.3,0.2,0.4,0.1,2.0,0.247
0.3,0.2,0.4,0.1,4.0,0.495
0.3,0.2,0.45,0.05,0.25,-0.008
0.3,0.2,0.45,0.05,0.5,-0.016
0.3,0.2,0.45,0.05,1.0,-0.032
0.3,0.2,0.45,0.05,2.0,-0.065
0.3,0.2,0.45,0.05,4.0,-0.129
0.3,0.2,0.5,0.0,0.25,-0.0
0.3,0.2,0.5,0.0,0.5,-0.0
0.3,0.2,0.5,0.0,1.0,-0.0
0.3,0.2,0.5,0.0,2.0,-0.0
0.3,0.2,0.5,0.0,4.0,-0.0
0.3,0.25,0.0,0.45,0.25,-0.0
0.3,0.25,0.0,0.45,0.5,-0.0
0.3,0.25,0.0,0.45,1.0,-0.0
0.3,0.25,0.0,0.45,2.0,-0.0
0.3,0.25,0.0,0.45,4.0,-0.0
0.3,0.25,0.05,0.4,0.25,-0.012
0.3,0.25,0.05,0.4,0.5,-0.023
0.3,0.25,0.05,0.4,1.0,-0.047
0.3,0.25,0.05,0.4,2.0,-0.094
0.3,0.25,0.05,0.4,4.0,-0.188
0.3,0.25,0.1,0.35,0.25,0.027
0.3,0.25,0.1,0.35,0.5,0.053
0.3,0.25,0.1,0.35,1.0,0.106
0.3,0.25,0.1,0.35,2.0,0.212
0.3,0.25,0.1,0.35,4.0,0.424
0.3,0.25,0.15,0.3,0.25,0.076
0.3,0.25,0.15,0.3,0.5,0.151
0.3,0.25,0.15,0.3,1.0,0.302
0.3,0.25,0.15,0.3,2.0,0.604
0.3,0.25,0.15,0.3,4.0,1.209
0.3,0.25,0.2,0.25,0.25,0.107
0.3,0.25,0.2,0.25,0.5,0.215
0.3,0.25,0.2,0.25,1.0,0.429
0.3,0.25,0.2,0.25,2.0,0.859
0.3,0.25,0.2,0.25,4.0,1.717
0.3,0.25,0.25,0.2,0.25,0.107
0.3,0.25,0.25,0.2,0.5,0.215
0.3,0.25,0.25,0.2,1.0,0.429
0.3,0.25,0.25,0.2,2.0,0.859
0.3,0.25,0.25,0.2,4.0,1.717
0.3,0.25,0.3,0.15,0.25,0.076
0.3,0.25,0.3,0.15,0.5,0.151
0.3,0.25,0.3,0.15,1.0,0.302
0.3,0.25,0.3,0.15,2.0,0.604
0.3,0.25,0.3,0.15,4.0,1.209
0.3,0.25,0.35,0.1,0.25,0.027
0.3,0.25,0.35,0.1,0.5,0.053
0.3,0.25,0.35,0.1,1.0,0.106
0.3,0.25,0.35,0.1,2.0,0.212
0.3,0.25,0.35,0.1,4.0,0.424
0.3,0.25,0.4,0.05,0.25,-0.012
0.3,0.25,0.4,0.05,0.5,-0.023
0.3,0.25,0.4,0.05,1.0,-0.047
0.3,0.25,0.4,0.05,2.0,-0.094
0.3,0.25,0.4,0.05,4.0,-0.188
0.3,0.25,0.45,0.0,0.25,-0.0
0.3,0.25,0.45,0.0,0.5,-0.0
0.3,0.25,0.45,0.0,1.0,-0.0
0.3,0.25,0.45,0.0,2.0,-0.0
0.3,0.25,0.45,0.0,4.0,-0.0
0.3,0.3,0.0,0.4,0.25,-0.0
0.3,0.3,0.0,0.4,0.5,-0.0
0.3,0.3,0.0,0.4,1.0,-0.0
0.3,0.3,0.0,0.4,2.0,-0.0
0.3,0.3,0.0,0.4,4.0,-0.0
0.3,0.3,0.05,0.35,0.25,-0.016
0.3,0.3,0.05,0.35,0.5,-0.032
0.3,0.3,0.05,0.35,1.0,-0.064
